Timestamp,Open,High,Low,Close,Volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-08-07T11:45:00+05:30,1130.45,1131.5,1128.3,1128.55,275562,6.426217480999442,39.33458520266178,1134.3274999999999,1135.0885395713278,1132.946829702762,1141.5838403310497,1127.07115966895,1133.0907651951882,2277170,-469512.97284870385,17.579093793865045,-52.0,-2.5430678417710624,0.058878686920118106,-2.6019465286911805
2024-08-07T11:15:00+05:30,1129.15,1130.7,1127.0,1130.45,390481,6.231487660928058,42.3771040015635,1133.9475,1134.6467738978681,1132.4474637622097,1141.1802363424933,1126.7147636575066,1132.9232996982853,2667651,-131799.67555140588,19.055523232106324,-52.0,-2.6008839459618684,0.000850066183449627,-2.601734012145318
2024-08-07T10:45:00+05:30,1136.7,1137.45,1127.0,1129.35,490659,6.532809970861771,41.092186866063656,1133.4524999999999,1134.1423192409284,1131.827971009768,1140.5190744883942,1126.3859255116056,1132.8681187825032,2176992,-401779.5080873006,17.6753003347872,-52.00000000000001,-2.7042910481516174,-0.08204562880503907,-2.6222454193465783
2024-08-07T10:15:00+05:30,1136.25,1141.0,1132.1,1136.9,438270,6.89832354437165,51.87746386793568,1133.4475,1134.404955503697,1132.8423768078144,1140.5041617461818,1126.3908382538182,1133.4845294722636,2615262,-367308.83392998413,17.645019936763216,-52.0,-2.152210674674734,0.3760277957374756,-2.5282384704122096
2024-08-07T09:45:00+05:30,1142.6,1143.4,1133.4,1136.25,655904,7.119871862630818,51.01154349795916,1133.3674999999998,1134.5806740271544,1133.5239014462516,1140.25700469918,1126.4779953008197,1134.0684502149782,1959358,-649347.5539299961,18.32660226693685,-48.0,-1.7469943060000332,0.6249953315297412,-2.3719896375297744
2024-08-07T09:15:00+05:30,1138.8,1144.8,1134.0,1142.65,702969,7.382738158157186,58.37821381458256,1133.8,1135.3491812626635,1135.3491211570013,1141.7918708698292,1125.8081291301708,1134.8013236290108,2662327,-226264.35948553513,19.33476897010525,56.0,-0.8990670165139818,1.178338096812634,-2.077405113326616
2024-08-06T15:15:00+05:30,1125.3,1129.25,1125.25,1127.3,844307,8.098256861145964,42.04680723354658,1133.2325,1134.5825925709812,1133.7392969256011,1141.3766558801406,1125.0883441198596,1134.1384734012645,1818020,-205156.68448555432,18.219225247266596,-4.0,-1.4489921655890612,0.5027303581900437,-1.951722523779105
2024-08-06T14:45:00+05:30,1126.2,1128.2,1123.1,1125.3,1926769,7.884095656778405,40.45866063446187,1132.7475,1133.6985361356496,1132.051437540481,1141.54218447416,1123.95281552584,1132.2271252615888,-108749,-469615.1746816429,17.80322373608246,-8.0,-2.0228766309257935,-0.056923285717350725,-1.9659533452084428
2024-08-06T14:15:00+05:30,1129.2,1132.65,1126.2,1126.2,823708,7.84594596700853,41.52893655566182,1132.5575000000001,1132.9843898370164,1130.8811500323848,1141.7371663882755,1123.3778336117248,1131.4038234919492,714959,-1293323.174681643,16.378517329358292,-8.0,-2.377653615096733,-0.32936021591063236,-2.0482933991861008
2024-08-06T13:45:00+05:30,1134.2,1134.85,1128.0,1129.2,612879,7.903378397936483,45.07319146282793,1132.425,1132.6239717573005,1130.544920025908,1141.717496973367,1123.132503026633,1131.094260994374,1327838,-1691470.8462144788,15.707807816330963,-8.0,-2.3892007837193887,-0.2727259076266302,-2.1164748760927585
2024-08-06T13:15:00+05:30,1135.55,1138.5,1130.05,1134.15,662486,8.00313708379816,50.41405163649018,1132.7125,1132.7693077804147,1131.2659360207265,1141.843484339053,1123.5815156609472,1131.1449102885601,1990324,-1711071.0237292538,16.037426495358655,-8.0,-1.9761485564724808,0.11226105569622247,-2.0884096121687032
2024-08-06T12:45:00+05:30,1135.5,1137.35,1134.0,1135.55,213978,7.670770149241142,51.840373287486244,1133.06,1133.0341356108513,1132.1227488165812,1142.0666419935526,1124.0533580064473,1131.123391283035,2204302,-1727039.531191941,16.337079839929284,-8.0,-1.5183310159634402,0.45606287696421055,-1.9743938929276508
2024-08-06T12:15:00+05:30,1138.35,1138.6,1134.5,1135.3,264906,7.415715138581055,51.555187500214224,1133.1100000000001,1133.2499322193416,1132.758199053265,1142.1546448244267,1124.0653551755736,1131.1935854686185,1939396,-1888567.5799724322,16.93903949844257,-8.0,-1.1622821621060666,0.6496893846572673,-1.811971546763334
2024-08-06T11:45:00+05:30,1138.4,1139.9,1136.75,1138.45,241000,7.214592628682418,54.92027415647368,1132.9900000000002,1133.7451767698806,1133.896559242612,1141.6773240989405,1124.30267590106,1131.3292166800604,2180396,-1869440.5958454486,17.828730546704325,-8.0,-0.6187990753278427,0.9545379771483931,-1.5733370524762358
2024-08-06T11:15:00+05:30,1135.7,1138.9,1133.65,1138.6,297985,7.0742645837765314,55.08028571194789,1133.0425,1134.2075408870348,1134.8372473940897,1141.8512612636528,1124.2337387363473,1131.5886691933895,2478381,-1605511.024416898,17.32791611891968,-8.0,-0.17397558482821296,1.1194891741184183,-1.2934647589466313
2024-08-06T10:45:00+05:30,1128.75,1135.95,1128.7,1135.8,419850,7.276102827792484,51.411819600815164,1133.215,1134.359203659698,1135.0297979152717,1142.097572825484,1124.332427174516,1131.7813960536723,2058531,-1203034.1278651843,16.332140438153463,-8.0,-0.04684634771524543,0.9972947289851086,-1.044141076700354
2024-08-06T10:15:00+05:30,1134.2,1135.75,1127.0,1128.7,647211,7.384952625807303,43.500212580456775,1132.9550000000002,1133.820231882584,1133.7638383322173,1142.044163877939,1123.8658361220614,1131.714262945646,1411320,-1598757.4250080348,15.930396667477659,-7.999999999999993,-0.5130915739346165,0.4248396022125901,-0.9379311761472066
2024-08-06T09:45:00+05:30,1140.1,1141.95,1133.5,1134.2,605446,7.803884581106781,49.928317294875754,1132.9625,1133.856400274719,1133.851070665774,1142.055512427135,1123.8694875728652,1131.7991663974033,2016766,-2103892.845126372,15.35057051756067,-8.0,-0.4337897816685654,0.40331311558291294,-0.8371028972514784
2024-08-06T09:15:00+05:30,1140.0,1151.0,1139.5,1140.1,976228,8.446464253884866,55.74496573746116,1133.3325,1134.4510288199838,1135.1008565326192,1142.9403236349356,1123.7246763650644,1132.6212445605327,2992994,-2978253.57556117,16.759490863432184,43.99999999999999,0.10393999610869287,0.752834314688137,-0.6488943185794441
2024-08-05T15:15:00+05:30,1135.05,1135.1,1130.0,1131.5,573589,8.56457395003594,47.14750053932667,1133.225,1134.1699784561758,1134.3806852260955,1142.8642686444575,1123.5857313555423,1131.9880711924243,2419405,-3214437.2814435167,15.497558378335524,44.0,-0.16198613236906567,0.38952654896830274,-0.5515126813373684
2024-08-05T14:45:00+05:30,1133.45,1136.0,1130.85,1134.9,945840,8.320675810747666,50.40417987893944,1133.5425,1134.2395043174924,1134.4845481808763,1142.9606885200938,1124.1243114799063,1132.6188285175385,3365245,-2672645.436783282,14.542743648801496,44.0,-0.09726174718934999,0.36340074731841476,-0.46066249450776475
2024-08-05T14:15:00+05:30,1130.65,1133.65,1128.05,1133.45,618350,8.215627538551415,49.0170087474149,1133.6924999999999,1134.1643134301123,1134.2776385447012,1143.0038519426569,1124.381148057343,1134.2756050833964,2746895,-2098463.293926148,13.429021470334156,44.0,-0.1611128784909397,0.2396396928134601,-0.4007525713043998
2024-08-05T13:45:00+05:30,1128.6,1131.55,1128.05,1130.65,584242,8.014511285797749,46.36353530029468,1133.7575000000002,1133.8296169129587,1133.552110835761,1142.9642515986925,1124.5507484013078,1134.5928898241432,2162653,-1814688.608211817,12.416546762636575,44.0,-0.43266447277574116,-0.025529521177073078,-0.4071349515986681
2024-08-05T13:15:00+05:30,1129.4,1132.0,1127.6,1128.6,666280,7.756331908240774,44.46563685095862,1133.3425,1133.3315581593436,1132.5616886686087,1142.692381015287,1123.9926189847129,1134.4550409631095,1496373,-2178114.062757278,11.496115210184227,44.0,-0.8040206851324001,-0.3175085868269856,-0.48651209830541453
2024-08-05T12:45:00+05:30,1128.2,1130.0,1125.8,1129.5,641877,7.502308200509293,45.52003962890151,1133.0049999999999,1132.9666478584536,1131.949350934887,1142.3979175446198,1123.61208245538,1133.9719406976403,2138250,-1689064.9199001333,11.157239637846674,44.0,-1.0140117838718652,-0.42199974845316046,-0.5920120354187047
2024-08-05T12:15:00+05:30,1127.0,1130.1,1126.35,1128.2,605196,7.2342861861872,44.21419357761827,1132.2824999999998,1132.5126813957438,1131.1994807479095,1140.77669066186,1123.7883093381397,1133.4973400181336,1533054,-1697134.1999000893,10.81572673045547,44.0,-1.2706827383387918,-0.5429365623360696,-0.7277461760027222
2024-08-05T11:45:00+05:30,1125.95,1127.85,1125.0,1127.0,690132,6.946122887173831,42.98827412778422,1132.2675,1131.9876641199587,1130.3595845983277,1140.7978150586616,1123.7371849413382,1132.8575281176218,842922,-1418659.8841105849,10.911411793685458,44.0,-1.5530239962449741,-0.6602222561938015,-0.8928017400511726
2024-08-05T11:15:00+05:30,1127.25,1128.35,1124.3,1125.95,1175705,6.739256966661411,41.89370858854586,1132.3,1131.4126484894864,1129.4776676786623,1140.728226385191,1123.871773614809,1131.888533796447,-332783,-1636383.0322586694,11.212973266572408,44.0,-1.84029393909168,-0.7579937592324058,-1.0823001798592742
2024-08-05T10:45:00+05:30,1129.65,1130.2,1125.7,1127.3,1203396,6.57931004047131,43.872485018021095,1132.355,1131.0209676809638,1129.0421341429299,1140.6363585841957,1124.0736414158043,1131.2570091039202,870613,-1984030.7655920514,10.737007685250227,44.0,-1.9366986642382926,-0.6835187875032147,-1.253179876735078
2024-08-05T10:15:00+05:30,1134.9,1136.85,1127.05,1129.65,1251156,6.809359323294785,47.240638539679324,1132.3775,1130.890399330396,1129.163707314344,1140.6268317911229,1124.1281682088772,1131.1651955653856,2121769,-2571308.0717144627,11.357920581173055,44.00000000000001,-1.8026944042906052,-0.4396116220444217,-1.3630827822461835
2024-08-05T09:45:00+05:30,1139.15,1139.5,1134.0,1134.9,924455,7.026547943059437,53.89679211166287,1132.4150000000002,1131.2722660608345,1130.3109658514752,1140.7029490828572,1124.1270509171432,1131.6044012861635,3046224,-3193214.162623523,12.587416018330936,44.0,-1.2583583669606924,0.08377953222839296,-1.3421378991890853
2024-08-05T09:15:00+05:30,1142.0,1151.45,1130.55,1139.15,2035943,8.017508804269484,58.46506129614641,1132.5949999999998,1132.022526435993,1132.0787726811802,1141.293672312487,1123.8963276875127,1132.75850176281,5082167,-3553644.2631019726,15.792389222161445,96.0,-0.4785126583180954,0.6909001926967919,-1.1694128510148873
2024-08-02T15:15:00+05:30,1161.5,1162.6,1160.25,1161.9,885488,9.119829603964508,73.5650404188564,1133.925,1134.8680001087557,1138.0430181449442,1149.3808888453566,1118.4691111546433,1133.9306437410264,5967655,-3195681.029059303,19.838280321564753,100.0,1.9527455197730887,2.497726696630381,-0.5449811768572922
2024-08-02T14:45:00+05:30,1165.05,1165.65,1159.2,1161.55,2451258,8.929127489395617,73.12458947939186,1135.0800000000002,1137.4091429555408,1142.7444145159554,1154.6269025679267,1115.5330974320736,1138.7077557769828,3516397,-3860751.029059385,23.75831964056857,24.0,3.807403687568012,3.4819078915402435,0.3254957960277687
2024-08-02T14:15:00+05:30,1163.25,1165.75,1161.45,1165.0,986821,8.598475525867356,74.73062900188025,1136.4,1140.0368436264416,1147.1955316127644,1159.8877627712818,1112.9122372287184,1140.7156164547564,4503218,-3218169.912780319,27.330113435900568,28.0,5.492307908061775,4.133449689627206,1.35885821843457
2024-08-02T13:45:00+05:30,1162.9,1164.75,1162.2,1163.25,434462,8.184298702591112,72.36823285047892,1137.7725,1142.2476204239233,1150.4064252902115,1164.0070664153232,1111.537933584677,1141.776401214165,4068756,-3294839.67748621,30.5771987043842,28.0,6.610198019182917,4.2010718405986776,2.40912617858424
2024-08-02T13:15:00+05:30,1160.85,1165.0,1160.7,1162.9,637138,7.906848795263173,71.8788263370947,1139.4825,1144.214513716883,1152.9051402321693,1167.524830056541,1111.440169943459,1143.1657057859795,3431618,-3280022.514695492,32.907445176544506,28.0,7.382787729956817,3.9789292410980615,3.4038584888587557
2024-08-02T12:45:00+05:30,1159.7,1161.2,1158.05,1160.65,453390,7.688502452744385,68.66405291962477,1140.8049999999998,1145.7797981247988,1154.4541121857355,1170.1888033617156,1111.421196638284,1144.3335351627136,2978228,-2984959.181362141,33.9556676203324,28.0,7.724471546318455,3.4564904459677592,4.2679811003506956
2024-08-02T12:15:00+05:30,1158.5,1160.7,1157.0,1159.9,561303,7.403609420405504,67.57906476389162,1141.795,1147.1245792557704,1155.5432897485884,1172.3287829297317,1111.2612170702685,1145.6311546988404,2416925,-2666381.802983746,34.491025034251635,27.999999999999993,7.844315316444181,2.861067372874788,4.983247943569393
2024-08-02T11:45:00+05:30,1158.05,1159.4,1157.55,1158.5,575056,7.042637318947977,65.49851330827906,1143.145,1148.2079526599828,1156.134631798871,1174.1229905739538,1112.1670094260462,1146.8880083523868,1841869,-2650839.7489297073,34.977713592360026,28.0,7.737135189717264,2.203109796918297,5.534025392798967
2024-08-02T11:15:00+05:30,1160.6,1160.6,1156.1,1158.0,523856,6.86102036759455,64.73201349757784,1144.3,1149.1405285971273,1156.5077054390968,1175.682128672223,1112.917871327777,1148.3017692196522,1318013,-2732328.4600407975,34.77869016485635,28.0,7.525103635276309,1.5928625939818737,5.932241041294436
2024-08-02T10:45:00+05:30,1161.75,1164.9,1159.55,1160.6,515794,6.863804627052089,66.90112496209,1145.6575,1150.2319068259724,1157.3261643512774,1177.3917130042632,1113.9232869957368,1150.7488284039891,1833807,-3045661.2637791294,35.461317460588184,28.0,7.480633287662613,1.2387137970945412,6.241919490568072
2024-08-02T10:15:00+05:30,1160.4,1165.5,1158.05,1161.75,656667,6.9056757251198,67.84319516899262,1147.2125,1151.3288680806418,1158.210931481022,1178.9006188302485,1115.5243811697517,1153.4582352610546,2490474,-3050068.424852951,35.41647087445384,28.0,7.452280356766778,0.9682886929589642,6.483991663807814
2024-08-02T09:45:00+05:30,1162.3,1163.7,1157.2,1160.15,771507,6.8766988876112425,65.06830158529809,1148.7900000000002,1152.1689758824855,1158.5987451848177,1179.7476097268498,1117.8323902731506,1156.131727003008,1718967,-3121284.455622171,34.994485675194205,28.0,7.217504922512262,0.5868106069635584,6.630694315548704
2024-08-02T09:15:00+05:30,1164.0,1167.8,1159.15,1162.5,1104404,7.003363252781859,67.19089579504225,1150.44,1153.1528829412964,1159.3789961478542,1180.617070765731,1120.2629292342692,1158.2153006169178,2823371,-3370254.1434834525,35.50148292114422,68.0,7.138777674335415,0.4064666870293685,6.732310987306047
2024-08-01T15:15:00+05:30,1172.05,1172.75,1170.15,1172.0,1059182,7.235265877583155,74.05446891052345,1152.63,1154.9478464706967,1161.9031969182834,1182.3875939887605,1122.8724060112397,1162.5640945209352,3882553,-2922138.6819450124,36.81714035433547,72.0,7.753577947993563,0.8170135685500126,6.93656437944355
2024-08-01T14:45:00+05:30,1173.25,1174.3,1171.25,1172.05,1922241,6.9363183148986405,74.08519695243511,1154.8825000000002,1156.5766229972971,1163.9325575346268,1183.3301233629436,1126.4348766370567,1164.1472452976334,5804794,-3835990.960633579,38.248219360950934,76.0,8.150887815412489,0.9714587487751505,7.179429066637338
2024-08-01T14:15:00+05:30,1169.0,1174.0,1168.5,1173.05,1134097,6.833724149548737,74.72980481294735,1157.2375,1158.1455160451735,1165.7560460277016,1183.4229324959483,1131.0520675040516,1165.353348659838,6938891,-3093672.9242699617,38.27856822594232,76.0,8.449054944411046,1.0157007022189655,7.43335424219208
2024-08-01T13:45:00+05:30,1170.45,1172.35,1168.45,1169.0,505702,6.674172424580964,67.41589355901979,1159.3225,1159.1792764218237,1166.4048368221613,1182.0537224704228,1136.5912775295772,1165.6836939956236,6433189,-3456741.026834071,38.28311590543836,76.0,8.263299219901228,0.6639559821673178,7.59934323773391
2024-08-01T13:15:00+05:30,1171.9,1172.15,1169.55,1170.4,408049,6.422445822825187,68.56134705939154,1161.3600000000001,1160.2479167626025,1167.203869457729,1180.0295902472403,1142.69040975276,1165.9643523420757,6841238,-3597988.7576032733,38.28725015952566,76.0,8.135276367708002,0.42874650397927283,7.706529863728729
2024-08-01T12:45:00+05:30,1169.6,1172.4,1168.5,1171.9,630335,6.242271121194824,69.78685326466778,1163.2099999999998,1161.357638975688,1168.1430955661833,1177.94280692875,1148.4771930712495,1166.4361664832215,7471573,-3129278.1165776285,37.73253208724207,76.0,8.061921980745183,0.2843136936131625,7.77760828713202
2024-08-01T12:15:00+05:30,1170.05,1170.5,1166.1,1169.65,433342,6.210680326823778,65.6527577985178,1164.7350000000001,1162.14738764467,1168.4444764529467,1174.7485458255217,1154.7214541744786,1166.8005487460812,7038231,-2863363.707486698,36.0212113081024,76.0,7.733089660694532,-0.035614901149990885,7.7687045618445225
2024-08-01T11:45:00+05:30,1170.75,1171.0,1168.8,1170.0,326983,5.924203160622083,65.99026292144221,1165.1399999999999,1162.8952554880348,1168.7555811623574,1175.316030660322,1154.9639693396778,1167.3012083915519,7365214,-2833637.9802139644,34.63134025256579,76.0,7.415251351131019,-0.28276256857080284,7.698013919701822
2024-08-01T11:15:00+05:30,1170.75,1171.5,1170.0,1170.75,696554,5.608188649149077,66.74436755733345,1165.6,1163.6433263939361,1169.154464929886,1175.916103915714,1155.2838960842857,1168.0003609976243,8061768,-2833637.9802139644,33.54187034242438,72.0,7.141557503454578,-0.44516513299779525,7.586722636452373
2024-08-01T10:45:00+05:30,1170.1,1171.5,1168.0,1170.75,1167538,5.457603745638429,66.74436755733345,1165.8875,1164.3201524516564,1169.4735719439088,1176.4385129845343,1155.3364870154658,1168.66645721109,9229306,-2166473.408785393,31.480354172678123,68.0,6.845739731018966,-0.5927863243467266,7.438526055365693
2024-08-01T10:15:00+05:30,1166.5,1170.55,1166.45,1170.1,316726,5.37491776380711,65.28927164778617,1166.23,1164.8706141229272,1169.598857555127,1176.8607290436644,1155.5992709563357,1169.0004142217927,8912580,-1919272.6282975967,28.843339669862722,60.0,6.484107690153451,-0.7635346921697943,7.247642382323245
2024-08-01T09:45:00+05:30,1170.35,1170.65,1165.45,1166.45,499534,5.362423637820891,57.68428118114478,1166.4074999999998,1165.0210318255056,1168.9690860441017,1176.9278742804047,1155.887125719595,1169.3656574886825,8413046,-2226678.166759137,26.471305604259214,60.0,5.835716687308377,-1.1295405560118947,6.965257243320272
2024-08-01T09:15:00+05:30,1168.0,1175.65,1168.0,1170.35,2063423,5.636536235119402,62.68565279070165,1166.8925000000002,1165.5285526040288,1169.2452688352814,1177.1986280314095,1156.5863719685908,1170.263578232507,10476469,-3022377.2321186783,25.86032471445178,68.0,5.572325255594251,-1.1143455901808172,6.686670845775068
2024-07-31T15:15:00+05:30,1166.85,1168.85,1165.1,1167.8,2085748,5.608926504039444,57.86952935790177,1167.2875,1165.7448809274547,1168.9562150682252,1177.084329844383,1157.4906701556167,1170.3821264747967,8390721,-2104648.112118628,23.970340261405553,68.0,5.099043361737358,-1.2701019872301682,6.3691453489675265
2024-07-31T14:45:00+05:30,1166.05,1168.15,1163.4,1166.7,2826517,5.547574610893769,55.87524942602868,1167.6975,1165.8358446486495,1168.5049720545803,1176.6378844995502,1158.7571155004498,1169.4847397114434,5564204,-1003794.1226449979,22.03000966288971,68.0,4.582380415134594,-1.4294119470663462,6.01179236220094
2024-07-31T14:15:00+05:30,1165.9,1168.5,1164.7,1166.35,833793,5.422747852972782,55.22314470355078,1168.115,1165.8848118249687,1168.0739776436642,1175.911672367093,1160.318327632907,1168.8863274396188,4730411,-1113503.727908207,20.11381292451862,68.0,4.097446420900042,-1.5314767530407192,5.628923173940761
2024-07-31T13:45:00+05:30,1168.55,1169.55,1164.0,1165.9,661653,5.431837292046152,54.344959147193954,1168.38,1165.8862583178288,1167.6391821149314,1175.4647300583572,1161.295269941643,1168.5183816669128,4068758,-1322133.052232506,18.667752176585445,68.0,3.634920397828637,-1.5952022208896999,5.230122618718337
2024-07-31T13:15:00+05:30,1168.2,1171.0,1166.25,1168.25,739269,5.408134628328563,58.09290053512804,1168.7050000000002,1166.1113765732737,1167.761345691945,1175.106788812495,1162.3032111875052,1168.4651193270483,4808027,-1438859.7364430323,17.980477298441123,68.0,3.418583252711869,-1.4492314928051746,4.867814745517044
2024-07-31T12:45:00+05:30,1166.0,1169.0,1165.45,1168.2,553170,5.275410726305091,57.983832422787636,1169.1075,1166.3102930901048,1167.8490765535562,1174.1817758103775,1164.0332241896226,1168.362611201083,4254857,-1135005.7927810494,16.93258928604126,68.0,3.206141520751771,-1.3293385798122186,4.53548010056399
2024-07-31T12:15:00+05:30,1162.95,1167.0,1162.5,1166.0,705320,5.305738531569015,53.24680749989048,1169.2825,1166.2807413672376,1167.479261242845,1173.6213103207886,1164.9436896792115,1168.0840562396968,3549537,-743161.3483366049,16.21204577042155,68.0,2.827662767555239,-1.3662538664070007,4.19391663396224
2024-07-31T11:45:00+05:30,1161.8,1163.7,1161.35,1162.95,831278,5.258900065028378,47.45822667802253,1168.83,1165.963527903691,1166.5734089942762,1173.7847351089422,1163.8752648910577,1167.7491314687081,2718259,-442486.3270599783,16.041965910883494,68.0,2.255604909437807,-1.5506493796195464,3.806254289057353
2024-07-31T11:15:00+05:30,1159.55,1162.5,1157.65,1161.9,833886,5.261835774669204,45.61955691848332,1168.3225,1165.5765252461968,1165.638727195421,1173.8947953080205,1162.7502046919794,1167.3031962294278,1884373,185077.3636616986,17.22543089863458,56.0,1.6979458478422202,-1.6866467529721065,3.384592600814327
2024-07-31T10:45:00+05:30,1160.0,1161.9,1158.6,1159.55,514806,5.121704647907131,41.72341046039646,1167.6475,1165.0025704608447,1164.420981756337,1173.983861337534,1161.311138662466,1166.8827645600481,1369567,-33325.181792849005,18.30130816022648,56.0,1.0542192799500754,-1.8642986566914015,2.918517936641477
2024-07-31T10:15:00+05:30,1162.6,1163.65,1158.15,1160.1,942472,5.148725744485192,42.95143887760355,1167.2025,1164.5356589883834,1163.5567854050696,1174.3007022371726,1160.1042977628276,1166.2145961661195,2312039,-307498.8545201841,18.228897446465254,56.00000000000001,0.581735851772919,-1.8694256678948467,2.4511615196677656
2024-07-31T09:45:00+05:30,1161.95,1163.2,1158.15,1162.85,762036,5.14167390559339,48.7649215442835,1166.825,1164.3751200371087,1163.4154283240557,1174.0054247785074,1159.6445752214927,1165.9074735559586,3074075,348908.39300452627,18.163069524864138,-36.0,0.4243002786793113,-1.6214889927907636,2.045789271470075
2024-07-31T09:15:00+05:30,1157.0,1164.9,1154.0,1161.9,4542332,5.552982912336726,46.98371360518467,1166.325,1164.1393943192888,1163.1123426592446,1173.4143229577871,1159.235677042213,1164.508940550311,-1468257,2390874.1544724368,19.636131992435484,-52.0,0.22033451310835517,-1.4603638066893758,1.680698319797731
2024-07-30T15:15:00+05:30,1170.0,1171.7,1166.0,1167.3,1481000,5.856341275741243,56.671701088195434,1166.2075,1164.4404043841184,1163.9498741273958,1173.1488453306838,1159.2661546693162,1164.0492914149368,12743,1585418.0141215306,18.015411957285384,-52.0,0.488790571272375,-0.9535261988202848,1.4423167700926598
2024-07-30T14:45:00+05:30,1176.75,1178.1,1168.25,1170.0,2510449,6.209459756045436,60.55312890506807,1166.2075,1164.969889680869,1165.1598993019168,1173.1488453306838,1159.2661546693162,1164.7738552088401,2523192,-32993.27014242066,18.487768713100174,8.0,0.908933744235128,-0.4267064206860256,1.3356401649211536
2024-07-30T14:15:00+05:30,1172.8,1177.95,1172.8,1176.9,1920848,6.33378405918505,68.35494544829938,1166.5149999999999,1166.1060906636435,1167.5079194415334,1174.6723954176443,1158.3576045823554,1165.762978585353,4444040,1104596.3220906367,18.917183945659076,8.0,1.778174876964158,0.35402776963440363,1.4241471073297545
2024-07-30T13:45:00+05:30,1171.9,1174.25,1171.4,1172.85,911166,6.274228054957547,60.75896005901953,1166.6200000000001,1166.7483677432965,1168.5763355532267,1175.0424936924765,1158.1975063075238,1166.0875988680614,3532874,1120581.6905116027,18.6965728068556,8.0,2.1158632302192473,0.5533728983115942,1.562490331907653
2024-07-30T13:15:00+05:30,1173.2,1174.65,1168.5,1171.9,860091,6.265354622460586,59.09992941748038,1166.71,1167.238999386792,1169.2410684425815,1175.3157887494294,1158.1042112505706,1166.3389226499805,2672783,1211485.6173408823,17.325286696199825,8.0,2.280538000089109,0.5744381345451648,1.7060998655439443
2024-07-30T12:45:00+05:30,1173.3,1179.95,1171.5,1173.2,2433397,6.421400720856261,60.68204926919424,1167.0475000000001,1167.8067137309072,1170.0328547540653,1176.103684351028,1157.9913156489722,1167.3082228488402,5106180,-242793.06313246954,17.671973075215764,24.0,2.487271361097328,0.6249371964427066,1.8623341646546212
2024-07-30T12:15:00+05:30,1176.35,1177.45,1173.3,1173.5,819116,6.266300669366529,61.056430155182206,1167.205,1168.3489314708208,1170.7262838032523,1176.5890769391453,1157.8209230608545,1167.6053065811875,5925296,-982958.1233734172,17.987142510684798,24.0,2.6448285942394705,0.6259955436678792,2.0188330505715912
2024-07-30T11:45:00+05:30,1178.05,1178.1,1175.1,1176.35,759356,6.1472791929831985,64.51339914624005,1167.6325000000002,1169.1109379974093,1171.8510270426018,1177.8298170490968,1157.4351829509035,1168.027074694775,6684652,-1109517.4567067504,18.462025922285957,24.0,2.96548080146772,0.7573182007169028,2.2081626007508173
2024-07-30T11:15:00+05:30,1173.85,1178.6,1173.25,1178.1,726265,6.090330679198678,66.48096425741326,1168.2024999999999,1169.9670391405132,1173.1008216340815,1179.3571167571902,1157.0478832428096,1168.562539565101,7410917,-519002.9239964724,18.042389064206436,24.0,3.3225105273420468,0.8914783412729834,2.4310321860690633
